pinchStrength,grabStrength,thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
0.704522,0.0,84.68767445631363,19.671285930324583,32.3406618143543,9.616390487224635,16.29315219505408,11.17736475911979,74.7606064047503,80.36915522266838,76.2412295585939,80.34134882737203,11.674931685863243,21.28876526914862,57.201500983302566,3.0697274987527967,1,0.278164,-0.322916,-0.904627,0.0534037,-0.310033,-0.949225,-0.31993,-0.347456,-0.88143,0.0235721,-0.572884,0.819297,-0.288535,-0.542833,0.78872,r
0.739429,0.0,86.13200327824471,17.928017229945585,32.60119320317884,10.55429414356268,16.51708332185249,11.910840111015629,74.58771822226954,81.02109139607397,75.84511641293348,80.99542464617755,10.727194604003252,21.00822433106112,56.557180825046466,3.171352340616239,1,0.270946,-0.326171,-0.905649,0.0550164,-0.332845,-0.941375,-0.315481,-0.362654,-0.8769,0.0211042,-0.564702,0.825025,-0.281107,-0.536412,0.795764,r
0.786579,0.0,87.50730660196552,18.285354868243168,32.389875435758086,10.83026070351184,15.216211439817126,11.961132193522909,73.67953223442541,81.80039047267573,75.31812591537414,81.77830273048701,10.962274338177687,20.108611185853785,56.5827074420591,2.8286559833244995,1,0.297834,-0.330016,-0.895759,0.0566733,-0.336414,-0.940007,-0.301498,-0.365113,-0.88079,0.0334824,-0.551459,0.83353,-0.274263,-0.520737,0.808463,r
0.893907,0.0,85.49176362733061,21.43873087166622,31.856543957838436,10.707688391468666,15.21647248866457,11.719155064586513,71.23904588697746,81.82867187058294,72.27551001944713,81.81907421497256,12.765576278198342,21.515512219716562,55.114664872392204,3.767454772225408,1,0.335766,-0.376242,-0.863541,0.065402,-0.358816,-0.931114,-0.317392,-0.375595,-0.870742,0.00186754,-0.55866,0.829395,-0.242026,-0.545833,0.802178,r
0.823356,0.0,86.23018820132485,17.087238229442683,31.084056140312125,10.539752283729145,12.63843406615235,11.66872525144482,68.53525486972134,84.24204423345677,70.55691722924777,84.459791876616,15.133229159511819,20.67113404996608,54.86469340949549,5.6334236156785105,1,0.274247,-0.384885,-0.881279,0.0574446,-0.319864,-0.94572,-0.313297,-0.347363,-0.883846,0.0199424,-0.555615,0.831201,-0.139226,-0.550812,0.822935,r
0.811455,0.0,86.06383888038468,17.80095226905486,30.90383459454568,9.214205803165527,13.047614889077025,10.441036327616288,71.38075208771474,84.38064161973668,72.60738843503525,84.32110992828379,15.379761378670263,21.169100914660053,57.52307413766217,5.725738283789522,1,0.288064,-0.393564,-0.872999,0.0503091,-0.303484,-0.951507,-0.326648,-0.328085,-0.886376,0.00733254,-0.509573,0.860396,-0.164501,-0.513689,0.842059,r
0.894998,0.0,89.33024166018942,14.900702422250044,30.569753025810897,10.246838623864061,12.251516186906464,12.027585620210054,67.94623807061812,84.04954987684154,69.49715071303812,84.13563726473872,15.933466095710095,21.845609275029233,55.62853870257821,5.986926091716567,1,0.304387,-0.398566,-0.865155,0.0654411,-0.310078,-0.948456,-0.325206,-0.341932,-0.88166,-0.0136421,-0.552776,0.833218,-0.16317,-0.556485,0.814678,r
0.982473,0.0,88.4200791975693,14.161487802011601,30.069593958246223,11.572560794886124,10.109152527340065,13.266312402064422,65.05559530402566,81.67842525278148,66.5669672448078,81.73428777412336,17.618971576216172,21.356967502403716,55.13335094386411,6.030207391262619,1,0.267785,-0.40305,-0.875124,0.0656938,-0.30619,-0.949701,-0.320883,-0.344172,-0.882372,0.00209571,-0.6152,0.788368,-0.144457,-0.625797,0.766492,r
1.0,0.0,90.2051917016211,13.810404534093923,30.00804435832792,12.366917688417642,8.850383465878584,14.22642936367708,62.03377138902691,80.85323596545192,63.15457434023323,80.84138726349813,17.34039048086327,20.716118673651685,53.244920934016925,5.277485582842602,1,0.285114,-0.393831,-0.873846,0.0679278,-0.316097,-0.946292,-0.310051,-0.356392,-0.881393,0.0122886,-0.657837,0.75306,-0.15132,-0.672708,0.724269,r
1.0,0.0,89.40827767861848,11.042791208656459,29.519669971173084,11.891838902838456,8.272348133742524,13.93848040946037,58.53128931018421,81.57314865889217,60.053794849611144,81.52232828230912,18.61397508201891,20.88069061084578,51.27523162205457,5.880806450072514,1,0.224297,-0.427505,-0.875746,0.0685517,-0.311259,-0.94785,-0.314712,-0.347093,-0.883449,-0.0239287,-0.673371,0.738917,-0.167501,-0.688289,0.705835,r
1.0,0.0,90.11997458079843,14.75716388943325,29.51832730827716,12.471305364459266,8.376304637398325,14.572060832454401,61.05528557961161,83.68588220464221,61.895846366933945,83.61467142337456,18.431135431258866,20.93993291161514,53.5122756206366,5.456881685231599,1,0.300262,-0.411327,-0.860612,0.067989,-0.314365,-0.946864,-0.315942,-0.354656,-0.88,-0.00773332,-0.618875,0.785451,-0.165966,-0.639128,0.75098,r
1.0,0.0,88.89450471950587,14.605691697729343,29.629344391375493,12.51783361791823,8.920391993283777,14.43889363987092,63.22143412982001,82.32495752930078,64.42386517365097,82.36324480356106,18.061892949674686,21.244079160936217,55.225779619780866,6.8790120170801226,1,0.285111,-0.418101,-0.862498,0.0773479,-0.326928,-0.941878,-0.311569,-0.362599,-0.878321,-0.0198308,-0.60673,0.794661,-0.145933,-0.62823,0.764219,r
0.968704,0.0,88.75347364033719,12.24907764779406,29.702323900629455,13.390964546559337,9.033347628907883,15.089340415037391,66.65208893980565,80.70517652686931,68.73592658570341,80.80790661889128,16.795823541112995,21.407419461943515,58.323992567881874,6.390705144076862,1,0.230789,-0.38297,-0.894467,0.0808083,-0.320554,-0.943777,-0.31135,-0.35897,-0.879887,-0.0038929,-0.60032,0.799751,-0.141115,-0.603929,0.784446,r
0.874303,0.0,85.59313324411005,12.34988979455777,30.424839239378727,10.665142287117611,11.327825388139887,12.141868300033021,64.91773938071412,85.60583571881321,67.05019592539675,85.76878762630545,15.856210193337077,20.452720371463105,52.863261275727844,4.75130476199374,1,0.18524,-0.399147,-0.89798,0.0737351,-0.318143,-0.945171,-0.293923,-0.365701,-0.883104,0.0215977,-0.561907,0.826918,-0.149499,-0.559539,0.815209,r
0.728313,0.0,85.88843419859887,12.948905296142746,32.36610076586946,8.774684945230806,16.41207536422259,10.22655773332002,73.21779248701678,85.12262392038761,74.02108725047711,85.64856439597754,10.801389047358535,21.516716695542062,55.61962328096444,6.270344127050402,1,0.208643,-0.324382,-0.922629,0.0768747,-0.304814,-0.949304,-0.298081,-0.359619,-0.884207,0.0499286,-0.513191,0.856821,-0.109635,-0.528558,0.841788,r
0.764962,0.0,89.62934082059051,23.471525385453326,31.483973079704693,11.856357778880348,13.881722365492896,12.853773397630667,77.59188362561169,85.74404855499763,78.50575408432569,85.42862748595736,10.824467290895322,21.61235548158228,62.42387089435038,7.370158822861887,1,0.402015,-0.306725,-0.86273,0.0577296,-0.337332,-0.939614,-0.326286,-0.375394,-0.867535,0.0478217,-0.410102,0.910785,-0.079139,-0.436534,0.8962,r
0.614678,0.0,82.17756423806802,24.30092592168009,34.9029474902066,8.453903619754952,20.877503407769,7.902154123267643,82.00953010700096,86.83642841384608,81.18042965347281,87.7865692487644,10.331933718806647,20.866808568179678,58.8172758125308,8.73479273200881,1,0.34854,-0.220717,-0.910936,0.117625,-0.316206,-0.94137,-0.239366,-0.403808,-0.882974,0.138775,-0.376156,0.916105,0.0580191,-0.432602,0.899716,r
0.632091,0.0,81.47534653505402,27.23642473544191,38.16139490271425,6.482313170335703,26.09207647315567,6.097846693185375,83.39386085151536,86.21228518591498,82.45497371239533,87.04021911231652,9.642505017667292,20.457943215949825,54.78060697598605,8.990272515213727,1,0.349325,-0.161331,-0.923008,0.107326,-0.329466,-0.938047,-0.23752,-0.415135,-0.878207,0.160275,-0.410004,0.897891,0.0900897,-0.466785,0.87977,r
0.686621,0.0,90.05657868113866,24.321266752163876,39.08924474972089,6.131371009141128,27.851695938006078,5.728067249217196,82.30442844358424,86.60983702306811,82.08108721472556,87.383699631084,2.6373551581997146,20.22694684266533,51.968493658971724,8.66649986156071,1,0.436806,-0.0445216,-0.898453,0.11764,-0.29522,-0.948159,-0.216662,-0.400954,-0.890109,0.18915,-0.458147,0.868518,0.118144,-0.507027,0.853795,r
0.81904,0.54006,86.77079014769525,12.950953917384233,53.350797679649176,30.172315513683895,52.62996882645136,30.653051421030302,52.3657953450031,31.01806542928487,47.707871217261285,31.236248627104185,26.1089499851707,2.4216837191831173,2.386939082798095,7.2412372816133,1,-0.324814,-0.439392,-0.837514,0.0331663,-0.99548,-0.0889946,-0.0719294,-0.994272,-0.079055,-0.110852,-0.989606,-0.091602,-0.237007,-0.949414,-0.206014,s
0.829133,0.649278,86.53531353961853,12.648744055200005,56.58343848796637,27.126378315488875,54.930348981730404,27.667981967119765,55.05101393302542,27.772607267073447,51.17372743101891,27.872464526934138,27.29879518004689,2.1659497973461925,2.5532249212836455,5.606229257886213,1,-0.283264,-0.490024,-0.824401,0.0304797,-0.997396,-0.0653601,-0.0771699,-0.994291,-0.0736947,-0.109695,-0.99008,-0.0877959,-0.225902,-0.956079,-0.186767,s
0.917142,0.807269,80.9144760617688,2.3103992242321536,59.40596512112181,25.05442876898525,59.529665324110404,25.205343954617433,63.63000300304669,27.88791518019204,62.3108090314654,28.319606471588983,35.43624561251063,0.8108559620768652,3.1969000974007575,4.773512338724546,1,-0.164364,-0.524025,-0.835692,0.150582,-0.988517,-0.0126437,0.0427051,-0.999067,0.0065054,-0.0094612,-0.994437,0.10491,-0.159133,-0.985616,0.0568947,s
0.900467,0.903633,79.81615010328174,9.170885287770526,63.24782263811892,25.422933142969868,62.62714459749358,25.768987334231813,67.17683237471996,27.938805526395168,65.49243984464208,28.07376969960019,40.821440668882815,1.1594064965687385,3.3363517090874226,5.258675756368298,1,-0.0577634,-0.517795,-0.853553,0.194729,-0.979282,0.0555677,0.0666646,-0.99558,0.0661478,0.00529743,-0.98726,0.159027,-0.148759,-0.984112,0.0969222,s
0.886109,0.984976,80.5523709734145,7.289473374125949,65.61169120079471,23.790978885983186,65.30192838500076,23.71301836196499,69.32275699932437,25.95001766401119,68.33826189440032,26.631564980429733,44.05021066139452,1.3022063248050664,2.642669715129504,5.793295710971063,1,-0.0720176,-0.500359,-0.862818,0.20991,-0.975427,0.066932,0.0780824,-0.994103,0.0752495,0.014997,-0.987353,0.157824,-0.143802,-0.98298,0.114327,s
0.850888,0.98513,78.96398503060068,10.995119312677254,65.57078724685176,24.169050760946654,65.25270002141029,24.29234972772837,68.85075454465151,26.138904338405403,67.78948858915356,26.73305164938939,42.74233406010597,1.2325183541807334,2.1656603915363473,3.647766060186635,1,-0.0519348,-0.493298,-0.868308,0.194307,-0.980387,0.0329451,0.0619977,-0.997051,0.0452193,0.00160072,-0.993386,0.114808,-0.155309,-0.98506,0.0744011,s
0.863913,1.0,80.98117679041279,12.071601948533885,67.00731990930475,23.516032483129674,66.98124151110757,23.647876322194247,71.04567777603799,25.31842638872659,69.77747479730601,25.617294923826112,45.47379539646092,1.3879404223449099,2.564894477642094,7.69350220015766,1,0.0348085,-0.509072,-0.86002,0.171445,-0.979984,0.101185,0.0342313,-0.993132,0.111884,-0.0340229,-0.982916,0.180884,-0.189518,-0.975008,0.11594,s
0.979375,1.0,63.34866454390835,42.45788101874174,66.06623701968097,31.80689521009166,68.52842265557815,31.96616682398886,75.3960680786068,34.535642637403704,72.82999858273632,34.66178831142098,46.99658495208921,1.3076180103595076,5.188005262116918,3.772027380805619,1,0.13112,-0.390745,-0.911113,0.209828,-0.977737,-0.00177952,0.0455191,-0.996551,0.0693826,-0.0318023,-0.977175,0.210043,-0.248847,-0.958556,0.138728,s
0.857196,1.0,68.24818304724816,41.37345727325416,68.37250424745099,28.68524504808354,70.54778018404492,29.16948203160786,76.0796618230607,33.485363300080216,73.4218833455467,33.60127228968316,50.3367184915186,0.8467916311865995,3.877037479710331,4.025367668972286,1,0.226099,-0.368743,-0.901614,0.223547,-0.974539,0.0173313,0.0603533,-0.994978,0.0798481,-0.0228117,-0.974637,0.222627,-0.233909,-0.96222,0.139355,s
0.891934,1.0,68.22069827565542,41.95647705659083,69.174220102761,28.836563914657283,71.29432777227642,29.396355087719183,77.40331606998853,32.01644047554931,74.67766136608685,32.0684709344775,52.24335376191202,0.3927172057125837,4.402034453630951,4.519186333060348,1,0.202021,-0.34301,-0.91735,0.215862,-0.976404,0.00615087,0.0486064,-0.996064,0.0741206,-0.0339584,-0.979456,0.198778,-0.243674,-0.962635,0.118136,s
0.936801,1.0,68.38658241776777,41.407975471907264,70.79851085431446,27.056123589598755,73.89716372635634,27.285498877850824,79.33807787944274,29.61151998307122,76.25369779386992,29.753659117371644,52.80678873148391,1.65478457830115,3.7895685228609035,5.256911026311186,1,0.224783,-0.340723,-0.912897,0.230659,-0.973035,-0.000117419,0.0652479,-0.994833,0.077784,-0.0202351,-0.982767,0.183738,-0.225096,-0.96954,0.0965606,s
0.876957,1.0,68.45202689737373,40.5676628280996,69.54214951030764,25.56028639938174,72.32525838767043,26.331585002882896,78.3717785807634,28.96804399135181,75.63921434373394,29.085521886138313,51.432166183683755,0.9889177391431073,4.341944052835627,4.879670871320347,1,0.215032,-0.351739,-0.911066,0.208385,-0.977514,-0.0322962,0.0583058,-0.997354,0.0434107,-0.0230604,-0.985904,0.165712,-0.221831,-0.971455,0.0840608,s
0.913261,1.0,69.41654356303565,38.980737326658705,71.18189143740656,26.566214856731687,73.69686688309552,27.03643984597127,79.53749256804534,28.927501665875273,76.72981840583058,29.05469237816058,52.51069579656911,1.1063948853803884,4.126086532006985,5.197996435353608,1,0.206976,-0.347774,-0.914447,0.218475,-0.97584,0.00243403,0.052383,-0.995921,0.0734679,-0.0323298,-0.98345,0.178274,-0.235672,-0.967185,0.0949351,s
0.916127,1.0,67.50351972478899,42.31268417720514,70.94558829406273,26.735428829908113,71.76989399175959,27.196496989501032,75.76992524681867,27.72851651307858,73.36646981075654,27.809326975562815,51.130654075357235,0.9469342727653182,2.267729784979004,4.019242470131181,1,0.219122,-0.379696,-0.898786,0.143313,-0.989677,0.000518248,-0.0270944,-0.99882,0.0403163,-0.107571,-0.990071,0.0904872,-0.289002,-0.957203,0.0154975,s
0.642078,1.0,68.02183997642337,29.133264421183167,90.93654829166941,81.27120595828396,92.18708991569937,81.25287062173236,94.09639371081954,81.2279178658147,89.51537637285931,81.07567400731521,79.05939419717626,8.882290559349062,3.2520714010268876,9.923060507154245,1,0.0101855,-0.0371893,-0.999256,0.329969,-0.408869,0.850851,0.150385,-0.442195,0.884222,-0.0739299,-0.454675,0.887584,-0.337324,-0.493142,0.801887,s
0.581368,1.0,71.86862019428645,19.625484317582583,90.07924450461297,82.14954188655919,89.71304797879922,82.09088385434514,92.18383727995423,81.93690227091972,88.00945331453096,81.80896579418545,75.1143301551544,8.899896449620691,2.7376611768431616,9.187535862070803,1,-0.0477146,-0.0485827,-0.997679,0.290148,-0.417496,0.861111,0.121722,-0.464682,0.877072,-0.0937328,-0.460786,0.882547,-0.382567,-0.474323,0.792881,s
0.555442,1.0,69.05518207076571,36.95382310729565,91.21588102758412,82.7504565443194,92.37142983527268,82.77713312619949,93.74517488731938,82.80748351848374,90.192825268016,82.74002422280127,95.66156650595542,8.997634479424862,3.546165734345834,9.232867589860081,1,0.061165,0.00663981,-0.998106,0.26376,-0.219676,0.939241,0.102148,-0.262917,0.959396,-0.0899826,-0.305111,0.948056,-0.382576,-0.365485,0.848561,s
0.396403,1.0,70.97367987828439,41.023510078747236,91.35142857077852,84.18677113689299,92.14179432297625,84.39760522754273,93.56978513050171,85.11409838537017,90.0636776287549,85.18175832835881,105.07310296824433,8.872831786929586,3.6071401317155862,9.116549557680134,1,0.0193906,0.0765876,-0.996874,0.298521,-0.111401,0.947879,0.123347,-0.180715,0.97577,-0.0407312,-0.226018,0.973271,-0.335989,-0.321607,0.885257,s
0.358738,1.0,71.46981899014177,41.588117541063795,91.0092132161971,86.02008452847588,92.04765765883396,86.06074592630215,93.58107079811833,86.51511938535597,89.64655436341813,86.16950901434873,106.59301591302071,8.824455367428412,3.564937207767362,9.323495527924642,1,0.0146093,0.0795204,-0.996726,0.281048,-0.0698268,0.95715,0.109437,-0.134678,0.984828,-0.0521498,-0.181835,0.981945,-0.335304,-0.292969,0.8954,s
0.508017,1.0,69.58164386877972,41.744090405656266,89.96897026607886,85.88782015409929,88.45349616231512,86.04236861140883,91.36602419628767,86.09405894383805,88.97329528127179,86.036538519695,96.4889181721935,8.868522155117267,2.7788034091938867,8.361874031802767,1,-0.00222291,0.0127721,-0.999916,0.392793,-0.159491,0.905691,0.21899,-0.258538,0.940851,0.0395433,-0.280019,0.95918,-0.241681,-0.336989,0.909961,s
0.941811,1.0,69.3485977442185,22.268790384641747,74.51803942208431,74.79729686435155,77.84069355623846,74.63254095158547,79.2713774354622,74.59718010552496,76.4404233704706,74.59084498492659,44.11770701422688,3.9745291955566846,1.4252218760350914,4.867336274960534,1,0.034891,-0.367849,-0.929231,0.44432,-0.619404,0.647239,0.144889,-0.642325,0.752613,-0.0204522,-0.654407,0.755866,-0.352261,-0.647976,0.675307,s
0.918289,1.0,70.76895002798885,23.926266603033685,74.71829590675644,75.0079648387699,76.22918257935798,74.91980130380723,77.21208954594603,74.86830302421967,74.89332210811453,74.82096259825875,43.982693930807535,2.833234735900955,1.5119916772426913,3.9328649024059903,1,0.103427,-0.456901,-0.883484,0.400014,-0.564931,0.721693,0.0763753,-0.589228,0.804349,-0.0887724,-0.59777,0.796738,-0.421246,-0.572518,0.703402,s
1.0,1.0,71.47014164435889,19.117846564689163,69.17510645245747,75.72993989825953,71.43055989399103,75.57635209803709,72.34645242843146,75.53306674309651,70.96525415784704,75.39505531710013,40.09839625438812,0.6850902694471607,1.2296506182077793,1.982334785653079,1,0.024416,-0.431574,-0.901747,0.411347,-0.626931,0.661627,0.079814,-0.651346,0.754571,-0.0848276,-0.661312,0.745299,-0.423359,-0.625935,0.65496,s
1.0,1.0,71.96154140120683,18.83961294058439,69.07976932512744,76.09628903534114,71.37118742141743,75.96717593792768,72.9071815426805,75.98757980405577,70.80176817719192,75.91616274043248,40.086639941676374,0.7886824393249928,0.6071152010796743,2.610794706379315,1,0.0355368,-0.415033,-0.909112,0.410601,-0.630115,0.659061,0.0811548,-0.657186,0.749346,-0.0823064,-0.659583,0.747112,-0.423775,-0.63392,0.646962,s
1.0,1.0,72.58737865836065,20.147527648429097,71.3590621571756,76.80812691262625,73.8614662249822,76.68545634394737,74.51279448875735,76.52301824820711,71.86111697450089,76.50024654286474,41.85121485401761,1.6688789073334769,1.5764065291812184,3.351281701497167,1,0.0792625,-0.394812,-0.915336,0.403281,-0.611345,0.680897,0.070267,-0.63405,0.770093,-0.0950231,-0.649769,0.754169,-0.434658,-0.626006,0.647447,s
1.0,1.0,83.25658105238806,5.953150445242587,85.73752730925227,27.351389672683442,83.14326230024244,27.269156000884625,91.93291671418505,22.81355359883666,90.39714353990053,22.719192425192716,51.30587556477577,7.395728679764807,7.122521209614197,8.303237669209373,1,-0.0804324,-0.344574,-0.935307,-0.185679,-0.974564,0.125489,-0.414654,-0.904105,0.103232,-0.492543,-0.858906,0.140293,-0.678788,-0.731101,0.0688383,t
1.0,1.0,80.96256613820012,12.91449591099607,85.8631800863527,31.93929121139535,83.44541641519328,32.15280459854818,91.46555501739043,22.01143062938854,90.43234725152129,22.362023969316915,52.19931947008835,7.865601214549407,6.241886497898578,8.156863122187607,1,-0.00914921,-0.366695,-0.930296,-0.152094,-0.966635,0.206117,-0.380355,-0.904195,0.194322,-0.479956,-0.86901,0.120267,-0.663744,-0.74503,0.0661399,t
1.0,1.0,78.98779203820938,18.6201874046316,85.5690376047317,34.64670635808066,83.76731852706645,34.77955524230644,92.70918431785975,21.58055545687718,90.57697934037866,21.889933188410122,53.819663946357345,7.818941141206132,7.0230908527588625,8.773863813468171,1,0.0503993,-0.385966,-0.921135,-0.117745,-0.956449,0.267097,-0.3439,-0.901215,0.263715,-0.45566,-0.876871,0.153201,-0.639677,-0.764726,0.0775096,t
1.0,1.0,77.0576425733894,22.589623327327367,83.67463343933265,36.96691787705938,81.86293165139685,37.556491009252895,93.03432833984819,21.69184889006871,90.81192529175176,21.78216400872003,52.37616460384185,7.884660968130845,8.92065246064689,8.990419170182331,1,0.0520364,-0.382383,-0.922538,-0.121194,-0.957093,0.263222,-0.332316,-0.902868,0.272755,-0.455249,-0.876014,0.159208,-0.636192,-0.76676,0.0856694,t
0.988764,1.0,77.73010293309565,20.940076764648147,82.01154555198951,49.766268374035775,81.3864097494409,49.411157210259,92.66211081568683,21.817830818516097,90.77802703016123,21.821611034061103,51.84667251498474,7.690070769776091,9.05314007882536,9.088224419504414,1,0.033878,-0.380156,-0.924302,-0.0461229,-0.885591,0.46217,-0.25171,-0.841276,0.478431,-0.426909,-0.886023,0.180863,-0.598514,-0.793224,0.112148,t
0.915596,1.0,78.04181020543717,19.691491422213442,80.42379782380205,60.46403799143257,79.37978554416546,60.231001263929805,92.14007771043653,21.93926698871565,90.70857471167803,21.917321935721542,52.08471514903767,7.462500348892298,10.57466083111817,8.993290166003113,1,0.0115949,-0.362731,-0.931822,0.0414704,-0.794664,0.605632,-0.163763,-0.765378,0.622398,-0.379115,-0.904313,0.196186,-0.549528,-0.824274,0.136349,t
0.856559,1.0,81.08116407877951,11.084948624573439,80.14250393339877,66.03869898119184,79.4374243868881,65.84150697793346,90.84978009935905,21.956044644386314,90.23646724332033,21.962053054684194,50.36150733416672,8.014758729363956,9.187558668042504,8.72075767624323,1,-0.0510783,-0.341704,-0.938419,-0.00345416,-0.731917,0.681385,-0.173565,-0.698506,0.694237,-0.42011,-0.891918,0.1673,-0.578365,-0.807482,0.116045,t
0.881609,1.0,82.57083316553948,7.072418462915795,80.11857188464575,68.82206021259542,79.46403651964302,68.66680168673355,90.48948812596238,21.90920891536203,89.69695337760798,21.933782687422514,50.19930381935364,8.148378405714276,8.801517667033542,8.873205583861129,1,-0.0841638,-0.3302,-0.940151,0.00657039,-0.692321,0.721559,-0.153032,-0.661351,0.7343,-0.415234,-0.894155,0.167534,-0.568641,-0.814916,0.112065,t
0.883332,1.0,81.7649309455496,11.01528783114085,78.69154753991207,70.95758916057255,78.232173014345,70.76338542906399,90.17809601374088,21.82524222380913,89.60241201716575,21.839542019771322,49.63842232214734,7.9042908531336815,9.712648826018421,8.83963372714774,1,-0.0295887,-0.382362,-0.923539,0.00746955,-0.649745,0.760115,-0.152305,-0.616187,0.772734,-0.409956,-0.890106,0.199117,-0.561254,-0.815303,0.142394,t
0.894769,1.0,81.38749545304314,12.60810013356124,76.95037396652967,71.39880215671384,76.38365056335631,71.33586792962024,88.97125043055165,21.596509123032895,88.47616559567264,21.618019078529446,49.21312976654852,8.189698667745589,10.315593886010541,8.860157757967396,1,-0.0327191,-0.374811,-0.926524,-0.0111421,-0.660514,0.750731,-0.15141,-0.625578,0.765328,-0.411955,-0.891779,0.187147,-0.55887,-0.818565,0.13272,t
0.849327,1.0,84.22526814392863,4.936685610836089,76.2111800417524,73.41074246530714,75.28592755119305,73.175186019279,87.01827629215734,21.435839335602964,86.13211943478478,21.449828472429946,47.46435841336161,8.400350569208031,9.433416004773504,8.78340955953389,1,-0.0892177,-0.349591,-0.932645,-0.0300961,-0.639334,0.76834,-0.160047,-0.611653,0.774768,-0.421213,-0.894453,0.150114,-0.56575,-0.820237,0.0844823,t
0.880965,1.0,84.14856251089498,8.140935429917814,76.97949927136567,76.56378216926113,76.31359860939988,76.50293149086377,88.05848902543917,21.34311546822528,86.94222608412308,21.349709367229188,47.15506516481418,8.225633823237521,9.513317055754532,8.772905417369246,1,-0.0393404,-0.385819,-0.921736,0.0125695,-0.591328,0.806333,-0.117999,-0.562125,0.818591,-0.402206,-0.900357,0.166095,-0.552716,-0.827429,0.0993307,t
0.77506,1.0,85.71287179532584,0.9293246519819113,76.9114646399475,77.45344240053862,75.55457035161592,77.78072841876094,86.30930950970225,21.299089627649074,85.99732384127155,21.288960023394868,48.6176188435687,8.30439335858891,8.534761568965632,8.432978698562815,1,-0.120697,-0.305661,-0.944459,-0.00221243,-0.588316,0.808628,-0.12994,-0.563148,0.816076,-0.410689,-0.903855,0.11992,-0.556617,-0.828244,0.0647343,t
0.786026,1.0,84.77162957975214,7.710849336287009,78.25091455946638,79.25713973607037,76.30640317774578,79.19414156489067,88.30626641556469,21.24918903585866,87.81564613245962,21.2599141163746,50.00619059807398,8.630158175717941,9.700300053693,8.672855596418659,1,-0.0202913,-0.376062,-0.926372,0.035047,-0.520066,0.853407,-0.0877608,-0.517608,0.851105,-0.373176,-0.910284,0.17923,-0.52429,-0.84284,0.121414,t
0.751472,1.0,85.04268981944286,3.047905964960856,77.25218836005908,79.62406303148066,76.75467051757111,79.62521399886586,88.61377147076395,21.317390242279824,87.95805454181479,21.328136547762007,49.60412091602495,8.751919274897343,9.477723268840467,8.783460139551257,1,-0.0785044,-0.313964,-0.946184,-0.0120873,-0.547361,0.83681,-0.114735,-0.521423,0.84555,-0.4071,-0.899814,0.156859,-0.554497,-0.826884,0.0937883,t
0.771123,1.0,84.33910580583765,4.447865988813499,78.09250831476845,80.89026880326425,78.09367016143236,81.12726894807534,88.92796978777142,21.268260126475727,88.10514237563899,21.293360195270292,50.26005794253474,7.759595227108476,8.673938429665403,8.825178111760788,1,-0.0806383,-0.331665,-0.939944,0.0269827,-0.516038,0.856141,-0.114914,-0.472559,0.873775,-0.421097,-0.891437,0.167385,-0.568818,-0.816007,0.102851,t
0.797891,1.0,84.20501403857911,9.370620363560885,77.33956644729292,81.11814944171543,76.43544590181611,81.13140194909555,91.14378034750216,21.262660520594817,89.6935580440036,21.274928412768915,49.26817731727352,8.640816419088573,12.279111231212827,9.209010426440852,1,0.0121866,-0.371602,-0.928312,0.0257386,-0.515698,0.856384,-0.0813849,-0.499932,0.862232,-0.374192,-0.902737,0.212243,-0.528077,-0.838006,0.137408,t
0.817767,1.0,86.28874784699433,2.734878589007145,78.25534878976276,81.50967951573703,78.12682120368878,81.82670199115343,90.59761000645959,21.20362162095273,89.60447376520239,21.241904205143758,48.31583199252708,8.965825631637703,10.012431844621183,8.934470569751818,1,-0.0449424,-0.356551,-0.933194,0.00913324,-0.505248,0.862926,-0.0786997,-0.476442,0.875677,-0.394056,-0.899732,0.187623,-0.547258,-0.828336,0.119865,t
0.85036,1.0,77.9260452926737,8.363179743174557,80.65186848245402,87.2709615679141,81.09692100424948,86.59247706620243,93.08044831780018,21.157072757362013,89.02296699324235,21.17566610296312,61.07466683511788,6.114254904864011,9.528156552680835,10.467783986607078,1,-0.166259,-0.205828,-0.964361,0.286453,-0.397872,0.871575,0.0364583,-0.387944,0.920962,-0.319618,-0.921862,0.219124,-0.485786,-0.867711,0.105312,t
0.743115,1.0,75.40557377353035,22.242807181061707,82.91951461173538,84.57381989535641,84.23472968083352,84.68077083274186,93.5885085963398,21.15741191688951,88.95348847204905,21.16644703829435,63.62034985717849,7.393103475348443,7.036692956842775,10.85708101296422,1,0.0281216,-0.252849,-0.967097,0.234387,-0.433238,0.870269,0.0407957,-0.404317,0.913709,-0.318708,-0.928774,0.189221,-0.48315,-0.87316,0.0644804,t
